"","site_code","date_full","period","minute_hm","n_segments","total_n_calls","mean_interval","mean_peakfreq","mean_bandw","mean_centroid","min_freq","max_freq","minute_label"
"189","DP4",2024-04-30,"T1_early","1440",3,29,0.360834154351396,4586.20689655172,1741.37931034483,4527.58620689655,2700,8200,"DP4_20240430_1440"
"190","DP4",2024-04-30,"T1_early","1500",1,13,0.324333333333333,3992.30769230769,1530.76923076923,4692.30769230769,2700,8700,"DP4_20240430_1500"
"191","DP4",2024-04-30,"T1_early","1610",1,3,0.49,3933.33333333333,2400,4033.33333333333,2200,5600,"DP4_20240430_1610"
"192","DP4",2024-04-30,"T1_early","1820",2,19,0.437259649122807,4284.21052631579,1994.73684210526,4752.63157894737,2400,6300,"DP4_20240430_1820"
"193","DP4",2024-05-01,"T1_early","1100",1,13,0.224333333333333,3023.07692307692,1784.61538461538,3638.46153846154,1200,5100,"DP4_20240501_1100"
"194","DP4",2024-05-01,"T1_early","1600",1,11,0.3469,3636.36363636364,2100,3690.90909090909,1300,5500,"DP4_20240501_1600"
"195","DP4",2024-05-02,"T1_early","0630",5,40,0.389533712121212,4575,1912.5,4625,1700,7000,"DP4_20240502_0630"
"196","DP4",2024-05-02,"T1_early","0650",1,13,0.311666666666667,3861.53846153846,1576.92307692308,3969.23076923077,1300,5300,"DP4_20240502_0650"
"197","DP4",2024-05-02,"T1_early","0800",1,9,0.41575,4633.33333333333,1577.77777777778,4666.66666666667,3600,6500,"DP4_20240502_0800"
"198","DP4",2024-05-02,"T1_early","1140",3,13,0.368217948717949,5153.84615384615,1776.92307692308,5130.76923076923,1700,7700,"DP4_20240502_1140"
"199","DP4",2024-05-02,"T1_early","1240",1,7,0.4695,3742.85714285714,3171.42857142857,3971.42857142857,1700,6000,"DP4_20240502_1240"
"200","DP4",2024-05-03,"T1_early","0720",1,5,0.63425,5360,2400,4700,1200,6800,"DP4_20240503_0720"
"201","DP4",2024-05-03,"T1_early","0820",3,35,0.315936002093145,3425.71428571429,1477.14285714286,3611.42857142857,2200,6300,"DP4_20240503_0820"
"202","DP4",2024-05-03,"T1_early","1000",1,13,0.325666666666667,4784.61538461538,2130.76923076923,4630.76923076923,2500,7400,"DP4_20240503_1000"
"203","DP4",2024-05-06,"T1_early","0630",2,17,0.383352941176471,4247.05882352941,1711.76470588235,4494.11764705882,2900,6700,"DP4_20240506_0630"
"204","DP4",2024-05-06,"T1_early","0700",10,93,0.382965228320067,5417.20430107527,1732.25806451613,5111.82795698925,1700,6800,"DP4_20240506_0700"
"205","DP4",2024-05-06,"T1_early","0710",5,31,0.464483870967742,3877.41935483871,2290.32258064516,4335.48387096774,1200,7700,"DP4_20240506_0710"
"206","DP4",2024-05-06,"T1_early","0820",6,43,0.330977777777778,4481.39534883721,1627.90697674419,4606.97674418605,2000,7500,"DP4_20240506_0820"
"207","DP4",2024-05-06,"T1_early","1200",1,4,0.938666666666667,4550,2050,4500,3400,6500,"DP4_20240506_1200"
"208","DP4",2024-05-06,"T1_early","1430",1,7,0.650166666666667,5900,3171.42857142857,5700,3100,9400,"DP4_20240506_1430"
"209","DP4",2024-05-07,"T1_early","0640",9,75,0.39633098989899,3952,2245.33333333333,4348,1300,7200,"DP4_20240507_0640"
"210","DP4",2024-05-07,"T1_early","0730",5,37,0.584754484029484,5124.32432432432,2032.43243243243,5029.72972972973,2400,7400,"DP4_20240507_0730"
"211","DP4",2024-05-07,"T1_early","0910",1,6,0.3516,5033.33333333333,2566.66666666667,5166.66666666667,3600,7200,"DP4_20240507_0910"
"212","DP4",2024-05-07,"T1_early","1100",1,5,0.7235,3920,2420,4660,2200,7200,"DP4_20240507_1100"
"213","DP4",2024-05-08,"T1_early","0820",4,25,0.350383333333333,4180,1708,4372,1300,5600,"DP4_20240508_0820"
"214","DP4",2024-05-08,"T1_early","1150",4,22,0.491528409090909,4131.81818181818,1954.54545454545,4404.54545454545,2400,6500,"DP4_20240508_1150"
"215","DP4",2024-05-08,"T1_early","1330",7,77,0.316454643841007,4007.79220779221,1390.90909090909,4106.49350649351,1700,6300,"DP4_20240508_1330"
"216","DP4",2024-05-08,"T1_early","1600",1,5,0.36275,4960,1840,4820,2700,6300,"DP4_20240508_1600"
"217","DP4",2024-05-09,"T1_early","1010",2,9,0.451564814814815,3833.33333333333,1844.44444444444,4622.22222222222,1700,8600,"DP4_20240509_1010"
"218","DP4",2024-05-09,"T1_early","1120",6,44,0.470810261707989,5588.63636363636,1995.45454545455,5243.18181818182,1300,8600,"DP4_20240509_1120"
"219","DP4",2024-05-10,"T1_early","0740",4,35,0.41389038961039,4791.42857142857,3108.57142857143,4631.42857142857,1300,8400,"DP4_20240510_0740"
"220","DP4",2024-05-10,"T1_early","0750",2,21,0.429348677248677,3742.85714285714,2152.38095238095,4504.7619047619,1300,7200,"DP4_20240510_0750"
"221","DP4",2024-05-10,"T1_early","0820",5,56,0.33766061022311,5600,1567.85714285714,5500,2700,7200,"DP4_20240510_0820"
"222","DP4",2024-05-10,"T1_early","1100",2,29,0.276585632183908,3965.51724137931,2679.31034482759,4289.65517241379,1300,9900,"DP4_20240510_1100"
"223","DP4",2024-05-11,"T1_early","1120",1,3,0.3465,4033.33333333333,2300,4333.33333333333,2500,6700,"DP4_20240511_1120"
"224","DP4",2024-05-11,"T1_early","1440",1,6,0.5656,2916.66666666667,1400,3983.33333333333,2000,4400,"DP4_20240511_1440"
"225","DP4",2024-05-12,"T1_early","1040",1,9,0.418875,3766.66666666667,2588.88888888889,4444.44444444444,1300,7200,"DP4_20240512_1040"
"226","DP4",2024-05-12,"T1_early","1110",1,9,0.395,4966.66666666667,1544.44444444444,4900,3700,6200,"DP4_20240512_1110"
"227","DP4",2024-05-12,"T1_early","1330",1,11,0.4075,5727.27272727273,3081.81818181818,5900,2700,9100,"DP4_20240512_1330"
"228","DP4",2024-05-12,"T1_early","1400",8,76,0.341877568922306,3248.68421052632,1760.52631578947,3781.57894736842,1300,9400,"DP4_20240512_1400"
"229","DP4",2024-05-13,"T1_early","0540",4,35,0.435789927849928,4074.28571428571,2574.28571428571,4294.28571428571,1300,7200,"DP4_20240513_0540"
"230","DP4",2024-05-13,"T1_early","1010",1,13,0.316666666666667,3984.61538461539,1876.92307692308,4092.30769230769,2500,6000,"DP4_20240513_1010"
"231","DP4",2024-05-13,"T1_early","1110",1,7,0.492,7028.57142857143,3928.57142857143,6114.28571428571,2900,8900,"DP4_20240513_1110"
"232","DP4",2024-05-14,"T1_early","1010",5,48,0.359692437770563,2910.41666666667,2012.5,3612.5,1200,6300,"DP4_20240514_1010"
"233","DP4",2024-05-14,"T1_early","1020",2,22,0.40742883379247,3363.63636363636,1650,3954.54545454545,1300,6200,"DP4_20240514_1020"
"234","DP4",2024-05-15,"T1_early","0620",1,17,0.2608125,3035.29411764706,1688.23529411765,3670.58823529412,1200,6000,"DP4_20240515_0620"
"235","DP4",2024-05-15,"T1_early","0730",10,47,0.377797061803445,3912.76595744681,1912.76595744681,4125.53191489362,1200,6300,"DP4_20240515_0730"
"236","DP4",2024-05-15,"T1_early","1130",1,3,1.445,4833.33333333333,2033.33333333333,4533.33333333333,3600,6300,"DP4_20240515_1130"
"237","DP4",2024-05-15,"T1_early","1240",3,22,0.353171590909091,3790.90909090909,1636.36363636364,3795.45454545455,1700,8200,"DP4_20240515_1240"
"238","DP4",2024-05-15,"T1_early","1250",1,14,0.302923076923077,4000,1214.28571428571,4028.57142857143,2200,4900,"DP4_20240515_1250"
"239","DP4",2024-05-15,"T1_early","1300",2,15,0.361498412698413,3740,1826.66666666667,4226.66666666667,1700,6500,"DP4_20240515_1300"
"240","DP4",2024-05-15,"T1_early","1430",1,9,0.327125,3833.33333333333,1444.44444444444,4188.88888888889,2900,5300,"DP4_20240515_1430"
"241","DP4",2024-05-16,"T1_early","0940",1,6,0.6358,5083.33333333333,2266.66666666667,4716.66666666667,1200,6000,"DP4_20240516_0940"
"242","DP4",2024-05-16,"T1_early","1620",4,33,0.389179797979798,4203.0303030303,2042.42424242424,5160.60606060606,2500,8900,"DP4_20240516_1620"
"243","DP4",2024-05-17,"T2_mid","0540",1,9,0.453375,4822.22222222222,2522.22222222222,4500,1300,7500,"DP4_20240517_0540"
"244","DP4",2024-05-17,"T2_mid","0640",3,33,0.385833333333333,4469.69696969697,1539.39393939394,4381.81818181818,2200,5800,"DP4_20240517_0640"
"245","DP4",2024-05-17,"T2_mid","0720",1,10,0.406888888888889,4340,2130,4360,2400,6300,"DP4_20240517_0720"
"246","DP4",2024-05-17,"T2_mid","1110",2,16,0.489489583333333,5337.5,2693.75,5625,1800,9600,"DP4_20240517_1110"
"247","DP4",2024-05-17,"T2_mid","1140",5,42,0.426907142857143,4221.42857142857,2114.28571428571,4326.19047619048,1300,6700,"DP4_20240517_1140"
"248","DP4",2024-05-17,"T2_mid","1250",3,35,0.33066193877551,3545.71428571429,2551.42857142857,4331.42857142857,1800,7700,"DP4_20240517_1250"
"249","DP4",2024-05-17,"T2_mid","1530",4,30,0.400660238095238,4040,1680,4863.33333333333,1500,6000,"DP4_20240517_1530"
"250","DP4",2024-05-17,"T2_mid","1600",1,4,0.201666666666667,3950,2675,4325,2000,7200,"DP4_20240517_1600"
"251","DP4",2024-05-18,"T2_mid","0540",3,17,0.488867647058823,4252.94117647059,3029.41176470588,4452.94117647059,1300,7400,"DP4_20240518_0540"
"252","DP4",2024-05-18,"T2_mid","0650",6,38,0.499074561403509,3728.94736842105,2263.15789473684,4063.15789473684,1800,7000,"DP4_20240518_0650"
"253","DP4",2024-05-18,"T2_mid","1540",5,49,0.352119392172453,3569.38775510204,2116.32653061224,4177.55102040816,800,6200,"DP4_20240518_1540"
"254","DP4",2024-05-19,"T2_mid","0550",1,4,1.34166666666667,4975,1975,4850,3400,6200,"DP4_20240519_0550"
"255","DP4",2024-05-20,"T2_mid","1200",1,10,0.329777777777778,4760,1970,4410,3400,6500,"DP4_20240520_1200"
"256","DP4",2024-05-21,"T2_mid","0930",2,21,0.360191534391534,4571.42857142857,2009.52380952381,4671.42857142857,2400,6300,"DP4_20240521_0930"
"257","DP4",2024-05-21,"T2_mid","1100",1,11,0.3911,4636.36363636364,1727.27272727273,4781.81818181818,1200,6500,"DP4_20240521_1100"
"258","DP4",2024-05-21,"T2_mid","1250",2,24,0.337484722222222,4125,1387.5,4316.66666666667,2900,6800,"DP4_20240521_1250"
"259","DP4",2024-05-22,"T2_mid","0600",1,9,0.4845,5133.33333333333,1722.22222222222,4833.33333333333,3600,6200,"DP4_20240522_0600"
"260","DP4",2024-05-22,"T2_mid","1320",3,26,0.324826236263736,3711.53846153846,1384.61538461538,4780.76923076923,2400,6300,"DP4_20240522_1320"
"261","DP4",2024-05-22,"T2_mid","1510",2,18,0.322742592592593,4477.77777777778,1888.88888888889,4794.44444444444,2000,6300,"DP4_20240522_1510"
"262","DP4",2024-05-23,"T2_mid","0620",5,27,0.755801851851852,4437.03703703704,2451.85185185185,4411.11111111111,1200,7500,"DP4_20240523_0620"
"263","DP4",2024-05-23,"T2_mid","0940",5,30,0.541743333333333,4263.33333333333,2366.66666666667,4390,1500,6500,"DP4_20240523_0940"
"264","DP4",2024-05-23,"T2_mid","1030",3,15,0.599315873015873,4220,2046.66666666667,4473.33333333333,1200,6500,"DP4_20240523_1030"
"265","DP4",2024-05-24,"T2_mid","0900",2,18,0.461116402116402,4844.44444444444,1888.88888888889,4805.55555555556,3100,7000,"DP4_20240524_0900"
"266","DP4",2024-05-24,"T2_mid","1540",1,5,0.39275,4640,1620,4600,3600,5800,"DP4_20240524_1540"
"267","DP4",2024-05-25,"T2_mid","0750",1,6,0.5524,4150,2566.66666666667,4566.66666666667,1000,8400,"DP4_20240525_0750"
"268","DP4",2024-05-25,"T2_mid","0810",2,15,0.51156,4366.66666666667,3013.33333333333,4413.33333333333,1000,9300,"DP4_20240525_0810"
"269","DP4",2024-05-25,"T2_mid","1250",1,9,0.50825,5311.11111111111,1866.66666666667,5111.11111111111,2900,6300,"DP4_20240525_1250"
"270","DP4",2024-05-25,"T2_mid","1310",1,9,0.360125,4944.44444444444,1766.66666666667,4788.88888888889,2200,6300,"DP4_20240525_1310"
"271","DP4",2024-05-26,"T2_mid","0530",1,14,0.319153846153846,5292.85714285714,1350,5228.57142857143,2500,6500,"DP4_20240526_0530"
"272","DP4",2024-05-27,"T2_mid","1120",1,7,0.614166666666667,5271.42857142857,2028.57142857143,4928.57142857143,2700,6500,"DP4_20240527_1120"
"273","DP4",2024-05-27,"T2_mid","1550",1,4,0.365333333333333,4725,1700,4625,3600,6000,"DP4_20240527_1550"
"274","DP4",2024-05-27,"T2_mid","1650",1,4,0.309,5100,1575,5100,4300,6200,"DP4_20240527_1650"
"275","DP4",2024-05-28,"T2_mid","0600",1,3,1.3045,5033.33333333333,1433.33333333333,4900,4400,6000,"DP4_20240528_0600"
"276","DP4",2024-05-29,"T2_mid","1020",1,5,0.74325,6820,5000,5940,2200,9400,"DP4_20240529_1020"
"277","DP4",2024-05-29,"T2_mid","1330",4,25,0.412913333333333,3428,1736,3932,1700,6200,"DP4_20240529_1330"
"278","DP4",2024-05-30,"T2_mid","0620",9,73,0.386043378995434,3965.75342465753,1709.58904109589,4157.53424657534,1500,6800,"DP4_20240530_0620"
"279","DP4",2024-05-30,"T2_mid","0850",1,11,0.2894,4800,1590.90909090909,4654.54545454545,2400,6300,"DP4_20240530_0850"
"280","DP4",2024-05-31,"T2_mid","0620",1,8,0.292142857142857,3887.5,3087.5,4287.5,1000,8900,"DP4_20240531_0620"
"281","DP4",2024-05-31,"T2_mid","0650",1,14,0.290846153846154,5078.57142857143,1792.85714285714,4950,2400,6500,"DP4_20240531_0650"
"282","DP4",2024-05-31,"T2_mid","1500",1,7,0.635833333333333,4442.85714285714,2685.71428571429,5414.28571428571,1200,6500,"DP4_20240531_1500"
"283","DP4",2024-06-01,"T2_mid","0940",1,14,0.296,5200,2100,4957.14285714286,3600,7500,"DP4_20240601_0940"
"284","DP4",2024-06-01,"T2_mid","1410",1,6,0.3392,4566.66666666667,2766.66666666667,4450,1800,6500,"DP4_20240601_1410"
"285","DP4",2024-06-04,"T2_mid","0540",1,13,0.316333333333333,4061.53846153846,2307.69230769231,4361.53846153846,2400,6700,"DP4_20240604_0540"
"286","DP4",2024-06-05,"T2_mid","0540",1,3,0.3345,3733.33333333333,2933.33333333333,4266.66666666667,2900,6700,"DP4_20240605_0540"
"287","DP4",2024-06-05,"T2_mid","1450",2,6,0.3885,4550,1650,4633.33333333333,3600,5600,"DP4_20240605_1450"
"288","DP4",2024-06-06,"T2_mid","1330",2,19,0.303907894736842,5052.63157894737,1589.47368421053,5168.42105263158,3600,6300,"DP4_20240606_1330"
"289","DP4",2024-06-07,"T2_mid","0600",2,10,0.813316666666667,4900,1580,4680,3700,6200,"DP4_20240607_0600"
"290","DP4",2024-06-07,"T2_mid","0910",5,43,0.479213824289406,4776.74418604651,1793.02325581395,4725.58139534884,1800,6700,"DP4_20240607_0910"
"291","DP4",2024-06-08,"T2_mid","0740",2,21,0.355342532467532,4633.33333333333,3257.14285714286,4652.38095238095,1000,9100,"DP4_20240608_0740"
"292","DP4",2024-06-08,"T2_mid","0940",1,9,0.3515,4022.22222222222,2277.77777777778,4244.44444444444,1000,8900,"DP4_20240608_0940"
"293","DP4",2024-06-10,"T2_mid","0640",3,35,0.287257467532468,4671.42857142857,1828.57142857143,4660,2400,6300,"DP4_20240610_0640"
"294","DP4",2024-06-10,"T2_mid","1600",1,6,0.7792,6233.33333333333,2916.66666666667,5733.33333333333,2900,10300,"DP4_20240610_1600"
"295","DP4",2024-06-10,"T2_mid","1700",1,5,0.318,3400,1280,3660,2700,4100,"DP4_20240610_1700"
"296","DP4",2024-06-12,"T3_late","0640",2,15,0.424034920634921,4653.33333333333,2173.33333333333,4860,2200,7500,"DP4_20240612_0640"
"297","DP4",2024-06-12,"T3_late","0650",4,40,0.315648269230769,3377.5,1637.5,4005,2000,7500,"DP4_20240612_0650"
"298","DP4",2024-06-12,"T3_late","0810",2,22,0.304000999000999,3745.45454545455,1759.09090909091,4240.90909090909,1500,6700,"DP4_20240612_0810"
"299","DP4",2024-06-13,"T3_late","1630",1,9,0.346625,5200,1844.44444444444,5066.66666666667,2900,6300,"DP4_20240613_1630"
"300","DP4",2024-06-13,"T3_late","1730",1,4,0.962,3775,2025,4450,1300,6300,"DP4_20240613_1730"
"301","DP4",2024-06-13,"T3_late","1840",1,3,1.13,5433.33333333333,2466.66666666667,5333.33333333333,3700,6800,"DP4_20240613_1840"
"302","DP4",2024-06-14,"T3_late","0600",4,35,0.395685317460317,3837.14285714286,1597.14285714286,4265.71428571429,1700,6700,"DP4_20240614_0600"
"303","DP4",2024-06-14,"T3_late","0620",1,3,1.5005,4666.66666666667,2033.33333333333,4800,2900,7400,"DP4_20240614_0620"
"304","DP4",2024-06-14,"T3_late","0700",1,3,1.8675,5900,2633.33333333333,5566.66666666667,4300,8000,"DP4_20240614_0700"
"305","DP4",2024-06-14,"T3_late","0750",3,21,0.397572562358277,4966.66666666667,2376.19047619048,5319.04761904762,3100,9100,"DP4_20240614_0750"
"306","DP4",2024-06-14,"T3_late","1640",2,13,0.413241025641026,4484.61538461538,2715.38461538462,4961.53846153846,2500,8700,"DP4_20240614_1640"
"307","DP4",2024-06-15,"T3_late","0540",2,21,0.391169841269841,5009.52380952381,1809.52380952381,5109.52380952381,3700,7000,"DP4_20240615_0540"
"308","DP4",2024-06-16,"T3_late","0700",1,3,0.243,4866.66666666667,1766.66666666667,4766.66666666667,3900,6300,"DP4_20240616_0700"
"309","DP4",2024-06-17,"T3_late","1850",3,22,0.458054924242424,5368.18181818182,1681.81818181818,5218.18181818182,3700,6700,"DP4_20240617_1850"
"310","DP4",2024-06-18,"T3_late","0850",2,6,1.30825,4183.33333333333,1616.66666666667,4483.33333333333,3100,5800,"DP4_20240618_0850"
"311","DP4",2024-06-18,"T3_late","0940",4,19,0.379213157894737,4236.84210526316,1757.89473684211,4400,2200,6200,"DP4_20240618_0940"
"312","DP4",2024-06-18,"T3_late","1230",1,10,0.358,4690,1300,4500,2700,6300,"DP4_20240618_1230"
"313","DP4",2024-06-18,"T3_late","1550",1,7,0.655333333333333,4971.42857142857,2928.57142857143,5128.57142857143,1300,8700,"DP4_20240618_1550"
"314","DP4",2024-06-19,"T3_late","1020",2,7,0.800238095238095,5071.42857142857,2100,5000,3400,6300,"DP4_20240619_1020"
"315","DP4",2024-06-19,"T3_late","1030",11,101,0.348060816795965,4371.28712871287,1822.77227722772,4526.73267326733,2000,6800,"DP4_20240619_1030"
"316","DP4",2024-06-20,"T3_late","0820",3,22,0.52934025974026,4945.45454545455,1536.36363636364,4804.54545454545,2200,6500,"DP4_20240620_0820"
"317","DP4",2024-06-20,"T3_late","1010",2,21,0.364281632653061,3047.61904761905,1400,3561.90476190476,2000,6300,"DP4_20240620_1010"
"318","DP4",2024-06-20,"T3_late","1210",3,27,0.377886868686869,4592.59259259259,1511.11111111111,4662.96296296296,2700,6500,"DP4_20240620_1210"
"319","DP4",2024-06-20,"T3_late","1300",1,10,0.426666666666667,4390,2010,4850,1700,6700,"DP4_20240620_1300"
"320","DP4",2024-06-20,"T3_late","1350",2,20,0.325053846153846,3150,1400,3180,2200,4300,"DP4_20240620_1350"
"321","DP4",2024-06-21,"T3_late","0600",3,25,0.453058095238095,3732,2436,4112,2500,6500,"DP4_20240621_0600"
"322","DP4",2024-06-21,"T3_late","0620",3,14,0.341214285714286,4014.28571428571,1342.85714285714,4021.42857142857,2900,5600,"DP4_20240621_0620"
"323","DP4",2024-06-21,"T3_late","0650",2,10,0.635146666666667,4640,2530,4840,2500,7700,"DP4_20240621_0650"
"324","DP4",2024-06-21,"T3_late","0700",1,12,0.354181818181818,4975,2558.33333333333,4975,2500,7400,"DP4_20240621_0700"
"325","DP4",2024-06-21,"T3_late","0750",1,11,0.3144,4090.90909090909,1636.36363636364,4327.27272727273,2900,6200,"DP4_20240621_0750"
"326","DP4",2024-06-21,"T3_late","0820",1,3,1.8045,4500,1366.66666666667,4600,2200,6300,"DP4_20240621_0820"
"327","DP4",2024-06-21,"T3_late","0830",1,12,0.359363636363636,4858.33333333333,1716.66666666667,4850,3700,6300,"DP4_20240621_0830"
"328","DP4",2024-06-21,"T3_late","1100",4,32,0.415491753472222,4262.5,1671.875,4487.5,2000,6500,"DP4_20240621_1100"
"329","DP4",2024-06-21,"T3_late","1610",1,9,0.447125,3833.33333333333,2144.44444444444,4211.11111111111,1200,6200,"DP4_20240621_1610"
"330","DP4",2024-06-21,"T3_late","1620",4,23,0.427213457556936,4030.4347826087,2365.21739130435,4369.5652173913,2200,6700,"DP4_20240621_1620"
"331","DP4",2024-06-21,"T3_late","1630",4,33,0.370562578162578,3781.81818181818,2175.75757575758,4196.9696969697,800,9100,"DP4_20240621_1630"
"332","DP4",2024-06-22,"T3_late","1220",2,12,0.370375,4775,1533.33333333333,4916.66666666667,2000,6800,"DP4_20240622_1220"
"333","DP4",2024-06-22,"T3_late","1230",8,87,0.373933461047254,5803.44827586207,1257.47126436782,5712.64367816092,2900,6700,"DP4_20240622_1230"
"334","DP4",2024-06-22,"T3_late","1240",2,8,0.41796875,5012.5,1812.5,4825,3900,6300,"DP4_20240622_1240"
"335","DP4",2024-06-22,"T3_late","1310",1,11,0.3815,4490.90909090909,2109.09090909091,4463.63636363636,1500,6800,"DP4_20240622_1310"
"336","DP4",2024-06-22,"T3_late","1350",2,6,0.43975,3266.66666666667,1200,3483.33333333333,2500,4100,"DP4_20240622_1350"
"337","DP4",2024-06-22,"T3_late","1430",2,13,0.321935897435898,2792.30769230769,1315.38461538462,3423.07692307692,1800,3900,"DP4_20240622_1430"
"338","DP4",2024-06-22,"T3_late","1620",1,8,0.594571428571429,6012.5,2487.5,6187.5,3400,9800,"DP4_20240622_1620"
"339","DP4",2024-06-22,"T3_late","1700",1,3,0.346,4433.33333333333,1533.33333333333,4933.33333333333,3700,5600,"DP4_20240622_1700"
"340","DP4",2024-06-22,"T3_late","1840",2,10,0.29192,3300,1150,3550,2500,4300,"DP4_20240622_1840"
"341","DP4",2024-06-23,"T3_late","0600",3,15,0.407571428571429,3840,1926.66666666667,3993.33333333333,1500,7900,"DP4_20240623_0600"
"342","DP4",2024-06-23,"T3_late","0630",5,49,0.344030677655678,3910.20408163265,1979.59183673469,4075.51020408163,1300,6000,"DP4_20240623_0630"
"343","DP4",2024-06-23,"T3_late","0650",4,23,0.493601035196687,3569.5652173913,2795.65217391304,3982.60869565217,1200,7000,"DP4_20240623_0650"
"344","DP4",2024-06-23,"T3_late","0710",4,38,0.445544225146199,3610.52631578947,1676.31578947368,4068.42105263158,1300,7200,"DP4_20240623_0710"
"345","DP4",2024-06-23,"T3_late","0810",5,32,0.43885193452381,5318.75,1953.125,5300,1200,6800,"DP4_20240623_0810"
"346","DP4",2024-06-23,"T3_late","0820",5,48,0.409963446969697,4220.83333333333,1931.25,4520.83333333333,2400,7700,"DP4_20240623_0820"
"347","DP4",2024-06-23,"T3_late","0940",5,27,0.381566049382716,3125.92592592593,1355.55555555556,3337.03703703704,1200,4900,"DP4_20240623_0940"
"348","DP4",2024-06-23,"T3_late","1200",4,26,0.340089743589744,3892.30769230769,2200,4230.76923076923,2400,6300,"DP4_20240623_1200"
"349","DP4",2024-06-23,"T3_late","1210",1,8,0.367142857142857,5137.5,1862.5,5175,3100,6500,"DP4_20240623_1210"
"350","DP4",2024-06-24,"T3_late","0740",1,6,0.3066,4583.33333333333,3466.66666666667,4666.66666666667,2000,7500,"DP4_20240624_0740"
